input_id	normalized_id	resolved_symbol	mapping_source	mapping_status	candidates	n_objects	n_cohorts
AL033378.1	AL033378.1	AL033378.1	exact_symbol	resolved	AL033378.1	1	1
AL033379.1	AL033379.1	AL033379.1	exact_symbol	resolved	AL033379.1	0	0
AL033380.1	AL033380.1	AL033380.1	exact_symbol	resolved	AL033380.1	0	0
AL033381.1	AL033381.1	AL033381.1	exact_symbol	resolved	AL033381.1	0	0
AL033381.2	AL033381.2	AL033381.2	exact_symbol	resolved	AL033381.2	0	0
AL033381.3	AL033381.3	AL033381.3	exact_symbol	resolved	AL033381.3	0	0
AL033384.1	AL033384.1	AL033384.1	exact_symbol	resolved	AL033384.1	0	0
AL033384.2	AL033384.2	AL033384.2	exact_symbol	resolved	AL033384.2	0	0
AL033397.1	AL033397.1	AL033397.1	exact_symbol	resolved	AL033397.1	0	0
AL033397.2	AL033397.2	AL033397.2	exact_symbol	resolved	AL033397.2	0	0
AL033403.1	AL033403.1	AL033403.1	exact_symbol	resolved	AL033403.1	1	1
AL033504.1	AL033504.1	AL033504.1	exact_symbol	resolved	AL033504.1	0	0
AL033519.2	AL033519.2	AL033519.2	exact_symbol	resolved	AL033519.2	0	0
AL033519.3	AL033519.3	AL033519.3	exact_symbol	resolved	AL033519.3	0	0
AL033519.4	AL033519.4	AL033519.4	exact_symbol	resolved	AL033519.4	0	0
AL033519.5	AL033519.5	AL033519.5	exact_symbol	resolved	AL033519.5	0	0
AL033522.1	AL033522.1	AL033522.1	exact_symbol	resolved	AL033522.1	1	1
AL033523.1	AL033523.1	AL033523.1	exact_symbol	resolved	AL033523.1	0	0
AL033527.2	AL033527.2	AL033527.2	exact_symbol	resolved	AL033527.2	0	0
AL033527.3	AL033527.3	AL033527.3	exact_symbol	resolved	AL033527.3	0	0
AL033527.4	AL033527.4	AL033527.4	exact_symbol	resolved	AL033527.4	0	0
AL033527.5	AL033527.5	AL033527.5	exact_symbol	resolved	AL033527.5	0	0
AL033528.1	AL033528.1	AL033528.1	exact_symbol	resolved	AL033528.1	1	1
AL033528.2	AL033528.2	AL033528.2	exact_symbol	resolved	AL033528.2	0	0
AL033529.1	AL033529.1	AL033529.1	exact_symbol	resolved	AL033529.1	0	0
AL033530.1	AL033530.1	AL033530.1	exact_symbol	resolved	AL033530.1	0	0
AL033539.1	AL033539.1	AL033539.1	exact_symbol	resolved	AL033539.1	0	0
AL033539.2	AL033539.2	AL033539.2	exact_symbol	resolved	AL033539.2	0	0
AL033543.1	AL033543.1	AL033543.1	exact_symbol	resolved	AL033543.1	0	0
AL034345.2	AL034345.2	AL034345.2	exact_symbol	resolved	AL034345.2	0	0
AL034346.1	AL034346.1	AL034346.1	exact_symbol	resolved	AL034346.1	0	0
AL034347.1	AL034347.1	AL034347.1	exact_symbol	resolved	AL034347.1	0	0
AL034348.1	AL034348.1	AL034348.1	exact_symbol	resolved	AL034348.1	0	0
AL034349.1	AL034349.1	AL034349.1	exact_symbol	resolved	AL034349.1	0	0
AL034351.3	AL034351.3	AL034351.3	exact_symbol	resolved	AL034351.3	0	0
AL034351.4	AL034351.4	AL034351.4	exact_symbol	resolved	AL034351.4	0	0
AL034370.1	AL034370.1	AL034370.1	exact_symbol	resolved	AL034370.1	0	0
AL034374.1	AL034374.1	AL034374.1	exact_symbol	resolved	AL034374.1	0	0
AL034375.1	AL034375.1	AL034375.1	exact_symbol	resolved	AL034375.1	1	1
AL034376.1	AL034376.1	AL034376.1	exact_symbol	resolved	AL034376.1	0	0
AL034376.2	AL034376.2	AL034376.2	exact_symbol	resolved	AL034376.2	0	0
AL034379.1	AL034379.1	AL034379.1	exact_symbol	resolved	AL034379.1	0	0
AL034380.1	AL034380.1	AL034380.1	exact_symbol	resolved	AL034380.1	0	0
AL034395.1	AL034395.1	AL034395.1	exact_symbol	resolved	AL034395.1	1	1
AL034397.1	AL034397.1	AL034397.1	exact_symbol	resolved	AL034397.1	0	0
AL034397.2	AL034397.2	AL034397.2	exact_symbol	resolved	AL034397.2	0	0
AL034397.3	AL034397.3	AL034397.3	exact_symbol	resolved	AL034397.3	0	0
AL034399.2	AL034399.2	AL034399.2	exact_symbol	resolved	AL034399.2	0	0
AL034405.1	AL034405.1	AL034405.1	exact_symbol	resolved	AL034405.1	0	0
AL034417.1	AL034417.1	AL034417.1	exact_symbol	resolved	AL034417.1	0	0
AL034417.2	AL034417.2	AL034417.2	exact_symbol	resolved	AL034417.2	0	0
AL034417.3	AL034417.3	AL034417.3	exact_symbol	resolved	AL034417.3	0	0
AL034417.4	AL034417.4	AL034417.4	exact_symbol	resolved	AL034417.4	0	0
AL034418.1	AL034418.1	AL034418.1	exact_symbol	resolved	AL034418.1	1	1
AL034422.1	AL034422.1	AL034422.1	exact_symbol	resolved	AL034422.1	0	0
AL034427.1	AL034427.1	AL034427.1	exact_symbol	resolved	AL034427.1	0	0
AL034428.1	AL034428.1	AL034428.1	exact_symbol	resolved	AL034428.1	0	0
AL034430.1	AL034430.1	AL034430.1	exact_symbol	resolved	AL034430.1	0	0
AL034430.2	AL034430.2	AL034430.2	exact_symbol	resolved	AL034430.2	0	0
AL034449.1	AL034449.1	AL034449.1	exact_symbol	resolved	AL034449.1	1	1
AL034546.1	AL034546.1	AL034546.1	exact_symbol	resolved	AL034546.1	0	0
AL034548.1	AL034548.1	AL034548.1	exact_symbol	resolved	AL034548.1	0	0
AL034548.2	AL034548.2	AL034548.2	exact_symbol	resolved	AL034548.2	0	0
AL034549.1	AL034549.1	AL034549.1	exact_symbol	resolved	AL034549.1	0	0
AL034550.1	AL034550.1	AL034550.1	exact_symbol	resolved	AL034550.1	0	0
AL034550.2	AL034550.2	AL034550.2	exact_symbol	resolved	AL034550.2	0	0
AL034550.3	AL034550.3	AL034550.3	exact_symbol	resolved	AL034550.3	0	0
AL034553.1	AL034553.1	AL034553.1	exact_symbol	resolved	AL034553.1	1	1
AL035045.1	AL035045.1	AL035045.1	exact_symbol	resolved	AL035045.1	1	1
AL035071.1	AL035071.1	AL035071.1	exact_symbol	resolved	AL035071.1	0	0
AL035071.2	AL035071.2	AL035071.2	exact_symbol	resolved	AL035071.2	0	0
AL035078.1	AL035078.1	AL035078.1	exact_symbol	resolved	AL035078.1	0	0
AL035078.2	AL035078.2	AL035078.2	exact_symbol	resolved	AL035078.2	0	0
AL035078.3	AL035078.3	AL035078.3	exact_symbol	resolved	AL035078.3	0	0
AL035078.4	AL035078.4	AL035078.4	exact_symbol	resolved	AL035078.4	0	0
AL035088.1	AL035088.1	AL035088.1	exact_symbol	resolved	AL035088.1	1	1
AL035106.1	AL035106.1	AL035106.1	exact_symbol	resolved	AL035106.1	1	1
AL035209.1	AL035209.1	AL035209.1	exact_symbol	resolved	AL035209.1	1	1
AL035250.1	AL035250.1	AL035250.1	exact_symbol	resolved	AL035250.1	1	1
AL035250.2	AL035250.2	AL035250.2	exact_symbol	resolved	AL035250.2	0	0
AL035251.1	AL035251.1	AL035251.1	exact_symbol	resolved	AL035251.1	0	0
AL035252.2	AL035252.2	AL035252.2	exact_symbol	resolved	AL035252.2	0	0
AL035252.3	AL035252.3	AL035252.3	exact_symbol	resolved	AL035252.3	0	0
AL035252.5	AL035252.5	AL035252.5	exact_symbol	resolved	AL035252.5	0	0
AL035258.1	AL035258.1	AL035258.1	exact_symbol	resolved	AL035258.1	0	0
AL035398.1	AL035398.1	AL035398.1	exact_symbol	resolved	AL035398.1	0	0
AL035401.1	AL035401.1	AL035401.1	exact_symbol	resolved	AL035401.1	0	0
AL035404.1	AL035404.1	AL035404.1	exact_symbol	resolved	AL035404.1	0	0
AL035404.2	AL035404.2	AL035404.2	exact_symbol	resolved	AL035404.2	0	0
AL035409.1	AL035409.1	AL035409.1	exact_symbol	resolved	AL035409.1	0	0
AL035410.1	AL035410.1	AL035410.1	exact_symbol	resolved	AL035410.1	0	0
AL035411.1	AL035411.1	AL035411.1	exact_symbol	resolved	AL035411.1	0	0
AL035411.3	AL035411.3	AL035411.3	exact_symbol	resolved	AL035411.3	0	0
AL035412.1	AL035412.1	AL035412.1	exact_symbol	resolved	AL035412.1	0	0
AL035413.1	AL035413.1	AL035413.1	exact_symbol	resolved	AL035413.1	0	0
AL035415.1	AL035415.1	AL035415.1	exact_symbol	resolved	AL035415.1	0	0
AL035416.1	AL035416.1	AL035416.1	exact_symbol	resolved	AL035416.1	0	0
AL035419.1	AL035419.1	AL035419.1	exact_symbol	resolved	AL035419.1	1	1
AL035420.1	AL035420.1	AL035420.1	exact_symbol	resolved	AL035420.1	0	0
AL035420.2	AL035420.2	AL035420.2	exact_symbol	resolved	AL035420.2	0	0
AL035420.3	AL035420.3	AL035420.3	exact_symbol	resolved	AL035420.3	0	0
AL035422.1	AL035422.1	AL035422.1	exact_symbol	resolved	AL035422.1	1	1
AL035425.1	AL035425.1	AL035425.1	exact_symbol	resolved	AL035425.1	0	0
AL035425.2	AL035425.2	AL035425.2	exact_symbol	resolved	AL035425.2	0	0
AL035425.3	AL035425.3	AL035425.3	exact_symbol	resolved	AL035425.3	0	0
AL035427.1	AL035427.1	AL035427.1	exact_symbol	resolved	AL035427.1	0	0
AL035427.2	AL035427.2	AL035427.2	exact_symbol	resolved	AL035427.2	0	0
AL035443.1	AL035443.1	AL035443.1	exact_symbol	resolved	AL035443.1	0	0
AL035446.1	AL035446.1	AL035446.1	exact_symbol	resolved	AL035446.1	0	0
AL035446.2	AL035446.2	AL035446.2	exact_symbol	resolved	AL035446.2	0	0
AL035447.1	AL035447.1	AL035447.1	exact_symbol	resolved	AL035447.1	0	0
AL035448.1	AL035448.1	AL035448.1	exact_symbol	resolved	AL035448.1	0	0
AL035454.1	AL035454.1	AL035454.1	exact_symbol	resolved	AL035454.1	0	0
AL035456.1	AL035456.1	AL035456.1	exact_symbol	resolved	AL035456.1	0	0
AL035457.1	AL035457.1	AL035457.1	exact_symbol	resolved	AL035457.1	1	1
AL035458.1	AL035458.1	AL035458.1	exact_symbol	resolved	AL035458.1	0	0
AL035458.2	AL035458.2	AL035458.2	exact_symbol	resolved	AL035458.2	0	0
AL035460.1	AL035460.1	AL035460.1	exact_symbol	resolved	AL035460.1	0	0
AL035461.1	AL035461.1	AL035461.1	exact_symbol	resolved	AL035461.1	1	1
AL035461.2	AL035461.2	AL035461.2	exact_symbol	resolved	AL035461.2	0	0
AL035467.1	AL035467.1	AL035467.1	exact_symbol	resolved	AL035467.1	1	1
AL035467.2	AL035467.2	AL035467.2	exact_symbol	resolved	AL035467.2	0	0
AL035530.2	AL035530.2	AL035530.2	exact_symbol	resolved	AL035530.2	0	0
AL035541.1	AL035541.1	AL035541.1	exact_symbol	resolved	AL035541.1	0	0
AL035563.1	AL035563.1	AL035563.1	exact_symbol	resolved	AL035563.1	0	0
AL035587.1	AL035587.1	AL035587.1	exact_symbol	resolved	AL035587.1	0	0
AL035587.2	AL035587.2	AL035587.2	exact_symbol	resolved	AL035587.2	0	0
AL035587.3	AL035587.3	AL035587.3	exact_symbol	resolved	AL035587.3	0	0
AL035588.1	AL035588.1	AL035588.1	exact_symbol	resolved	AL035588.1	0	0
AL035603.1	AL035603.1	AL035603.1	exact_symbol	resolved	AL035603.1	0	0
AL035604.1	AL035604.1	AL035604.1	exact_symbol	resolved	AL035604.1	0	0
AL035610.1	AL035610.1	AL035610.1	exact_symbol	resolved	AL035610.1	1	1
AL035610.2	AL035610.2	AL035610.2	exact_symbol	resolved	AL035610.2	1	1
AL035610.3	AL035610.3	AL035610.3	exact_symbol	resolved	AL035610.3	1	1
AL035634.1	AL035634.1	AL035634.1	exact_symbol	resolved	AL035634.1	0	0
AL035658.1	AL035658.1	AL035658.1	exact_symbol	resolved	AL035658.1	0	0
AL035661.1	AL035661.1	AL035661.1	exact_symbol	resolved	AL035661.1	0	0
AL035661.2	AL035661.2	AL035661.2	exact_symbol	resolved	AL035661.2	0	0
AL035665.1	AL035665.1	AL035665.1	exact_symbol	resolved	AL035665.1	0	0
AL035665.2	AL035665.2	AL035665.2	exact_symbol	resolved	AL035665.2	0	0
AL035670.1	AL035670.1	AL035670.1	exact_symbol	resolved	AL035670.1	0	0
AL035681.1	AL035681.1	AL035681.1	exact_symbol	resolved	AL035681.1	0	0
AL035691.1	AL035691.1	AL035691.1	exact_symbol	resolved	AL035691.1	0	0
AL035693.1	AL035693.1	AL035693.1	exact_symbol	resolved	AL035693.1	0	0
AL035694.1	AL035694.1	AL035694.1	exact_symbol	resolved	AL035694.1	0	0
AL035696.1	AL035696.1	AL035696.1	exact_symbol	resolved	AL035696.1	0	0
AL035696.3	AL035696.3	AL035696.3	exact_symbol	resolved	AL035696.3	0	0
AL035696.4	AL035696.4	AL035696.4	exact_symbol	resolved	AL035696.4	0	0
AL035697.1	AL035697.1	AL035697.1	exact_symbol	resolved	AL035697.1	1	1
AL035701.1	AL035701.1	AL035701.1	exact_symbol	resolved	AL035701.1	0	0
AL035706.1	AL035706.1	AL035706.1	exact_symbol	resolved	AL035706.1	0	0
AL049536.1	AL049536.1	AL049536.1	exact_symbol	resolved	AL049536.1	0	0
AL049539.1	AL049539.1	AL049539.1	exact_symbol	resolved	AL049539.1	1	1
AL049541.1	AL049541.1	AL049541.1	exact_symbol	resolved	AL049541.1	0	0
AL049541.2	AL049541.2	AL049541.2	exact_symbol	resolved	AL049541.2	0	0
AL049543.1	AL049543.1	AL049543.1	exact_symbol	resolved	AL049543.1	0	0
AL049548.1	AL049548.1	AL049548.1	exact_symbol	resolved	AL049548.1	0	0
AL049552.1	AL049552.1	AL049552.1	exact_symbol	resolved	AL049552.1	0	0
AL049552.2	AL049552.2	AL049552.2	exact_symbol	resolved	AL049552.2	0	0
AL049555.1	AL049555.1	AL049555.1	exact_symbol	resolved	AL049555.1	0	0
AL049557.1	AL049557.1	AL049557.1	exact_symbol	resolved	AL049557.1	0	0
AL049557.2	AL049557.2	AL049557.2	exact_symbol	resolved	AL049557.2	0	0
AL049564.1	AL049564.1	AL049564.1	exact_symbol	resolved	AL049564.1	1	1
AL049569.1	AL049569.1	AL049569.1	exact_symbol	resolved	AL049569.1	0	0
AL049569.2	AL049569.2	AL049569.2	exact_symbol	resolved	AL049569.2	0	0
AL049594.1	AL049594.1	AL049594.1	exact_symbol	resolved	AL049594.1	0	0
AL049597.1	AL049597.1	AL049597.1	exact_symbol	resolved	AL049597.1	0	0
AL049597.2	AL049597.2	AL049597.2	exact_symbol	resolved	AL049597.2	0	0
AL049612.1	AL049612.1	AL049612.1	exact_symbol	resolved	AL049612.1	0	0
AL049629.1	AL049629.1	AL049629.1	exact_symbol	resolved	AL049629.1	0	0
AL049629.2	AL049629.2	AL049629.2	exact_symbol	resolved	AL049629.2	0	0
AL049634.2	AL049634.2	AL049634.2	exact_symbol	resolved	AL049634.2	0	0
AL049637.1	AL049637.1	AL049637.1	exact_symbol	resolved	AL049637.1	0	0
AL049637.2	AL049637.2	AL049637.2	exact_symbol	resolved	AL049637.2	0	0
AL049641.1	AL049641.1	AL049641.1	exact_symbol	resolved	AL049641.1	0	0
AL049646.1	AL049646.1	AL049646.1	exact_symbol	resolved	AL049646.1	0	0
AL049646.2	AL049646.2	AL049646.2	exact_symbol	resolved	AL049646.2	0	0
AL049646.3	AL049646.3	AL049646.3	exact_symbol	resolved	AL049646.3	0	0
AL049647.1	AL049647.1	AL049647.1	exact_symbol	resolved	AL049647.1	0	0
AL049648.1	AL049648.1	AL049648.1	exact_symbol	resolved	AL049648.1	0	0
AL049649.1	AL049649.1	AL049649.1	exact_symbol	resolved	AL049649.1	0	0
AL049650.1	AL049650.1	AL049650.1	exact_symbol	resolved	AL049650.1	0	0
AL049651.1	AL049651.1	AL049651.1	exact_symbol	resolved	AL049651.1	0	0
AL049651.2	AL049651.2	AL049651.2	exact_symbol	resolved	AL049651.2	0	0
AL049691.1	AL049691.1	AL049691.1	exact_symbol	resolved	AL049691.1	1	1
AL049697.1	AL049697.1	AL049697.1	exact_symbol	resolved	AL049697.1	0	0
AL049712.1	AL049712.1	AL049712.1	exact_symbol	resolved	AL049712.1	0	0
AL049714.1	AL049714.1	AL049714.1	exact_symbol	resolved	AL049714.1	0	0
AL049737.1	AL049737.1	AL049737.1	exact_symbol	resolved	AL049737.1	0	0
AL049747.1	AL049747.1	AL049747.1	exact_symbol	resolved	AL049747.1	0	0
AL049748.1	AL049748.1	AL049748.1	exact_symbol	resolved	AL049748.1	0	0
AL049749.1	AL049749.1	AL049749.1	exact_symbol	resolved	AL049749.1	0	0
AL049758.2	AL049758.2	AL049758.2	exact_symbol	resolved	AL049758.2	1	1
AL049765.1	AL049765.1	AL049765.1	exact_symbol	resolved	AL049765.1	0	0
AL049775.1	AL049775.1	AL049775.1	exact_symbol	resolved	AL049775.1	0	0
AL049775.2	AL049775.2	AL049775.2	exact_symbol	resolved	AL049775.2	0	0
AL049775.3	AL049775.3	AL049775.3	exact_symbol	resolved	AL049775.3	0	0
AL049776.1	AL049776.1	AL049776.1	exact_symbol	resolved	AL049776.1	0	0
AL049777.1	AL049777.1	AL049777.1	exact_symbol	resolved	AL049777.1	0	0
AL049779.1	AL049779.1	AL049779.1	exact_symbol	resolved	AL049779.1	0	0
AL049779.2	AL049779.2	AL049779.2	exact_symbol	resolved	AL049779.2	0	0
AL049779.4	AL049779.4	AL049779.4	exact_symbol	resolved	AL049779.4	0	0
AL049780.1	AL049780.1	AL049780.1	exact_symbol	resolved	AL049780.1	0	0
AL049780.2	AL049780.2	AL049780.2	exact_symbol	resolved	AL049780.2	0	0
AL049791.1	AL049791.1	AL049791.1	exact_symbol	resolved	AL049791.1	1	1
AL049794.1	AL049794.1	AL049794.1	exact_symbol	resolved	AL049794.1	1	1
AL049794.1.1	AL049794.1.1	AL049794.1.1	exact_symbol	resolved	AL049794.1.1	0	0
AL049794.2	AL049794.2	AL049794.2	exact_symbol	resolved	AL049794.2	0	0
AL049795.1	AL049795.1	AL049795.1	exact_symbol	resolved	AL049795.1	0	0
AL049795.2	AL049795.2	AL049795.2	exact_symbol	resolved	AL049795.2	0	0
AL049796.1	AL049796.1	AL049796.1	exact_symbol	resolved	AL049796.1	0	0
AL049798.1	AL049798.1	AL049798.1	exact_symbol	resolved	AL049798.1	1	1
AL049812.2	AL049812.2	AL049812.2	exact_symbol	resolved	AL049812.2	0	0
AL049812.3	AL049812.3	AL049812.3	exact_symbol	resolved	AL049812.3	0	0
AL049820.1	AL049820.1	AL049820.1	exact_symbol	resolved	AL049820.1	0	0
AL049822.1	AL049822.1	AL049822.1	exact_symbol	resolved	AL049822.1	1	1
AL049825.1	AL049825.1	AL049825.1	exact_symbol	resolved	AL049825.1	0	0
AL049828.1	AL049828.1	AL049828.1	exact_symbol	resolved	AL049828.1	0	0
AL049828.2	AL049828.2	AL049828.2	exact_symbol	resolved	AL049828.2	0	0
AL049829.1	AL049829.1	AL049829.1	exact_symbol	resolved	AL049829.1	0	0
AL049829.2	AL049829.2	AL049829.2	exact_symbol	resolved	AL049829.2	0	0
AL049830.1	AL049830.1	AL049830.1	exact_symbol	resolved	AL049830.1	0	0
AL049830.2	AL049830.2	AL049830.2	exact_symbol	resolved	AL049830.2	0	0
AL049830.3	AL049830.3	AL049830.3	exact_symbol	resolved	AL049830.3	0	0
AL049831.1	AL049831.1	AL049831.1	exact_symbol	resolved	AL049831.1	1	1
AL049833.1	AL049833.1	AL049833.1	exact_symbol	resolved	AL049833.1	0	0
AL049833.2	AL049833.2	AL049833.2	exact_symbol	resolved	AL049833.2	0	0
AL049833.4	AL049833.4	AL049833.4	exact_symbol	resolved	AL049833.4	0	0
AL049835.1	AL049835.1	AL049835.1	exact_symbol	resolved	AL049835.1	0	0
AL049836.1	AL049836.1	AL049836.1	exact_symbol	resolved	AL049836.1	0	0
AL049836.2	AL049836.2	AL049836.2	exact_symbol	resolved	AL049836.2	0	0
AL049838.1	AL049838.1	AL049838.1	exact_symbol	resolved	AL049838.1	0	0
AL049839.2	AL049839.2	AL049839.2	exact_symbol	resolved	AL049839.2	0	0
AL049839.3	AL049839.3	AL049839.3	exact_symbol	resolved	AL049839.3	0	0
AL049840.1	AL049840.1	AL049840.1	exact_symbol	resolved	AL049840.1	0	0
AL049840.2	AL049840.2	AL049840.2	exact_symbol	resolved	AL049840.2	0	0
AL049840.3	AL049840.3	AL049840.3	exact_symbol	resolved	AL049840.3	0	0
AL049840.4	AL049840.4	AL049840.4	exact_symbol	resolved	AL049840.4	0	0
AL049840.5	AL049840.5	AL049840.5	exact_symbol	resolved	AL049840.5	0	0
AL049840.6	AL049840.6	AL049840.6	exact_symbol	resolved	AL049840.6	0	0
AL049844.1	AL049844.1	AL049844.1	exact_symbol	resolved	AL049844.1	0	0
AL049844.3	AL049844.3	AL049844.3	exact_symbol	resolved	AL049844.3	0	0
AL049868.1	AL049868.1	AL049868.1	exact_symbol	resolved	AL049868.1	1	1
AL049869.2	AL049869.2	AL049869.2	exact_symbol	resolved	AL049869.2	0	0
AL049869.3	AL049869.3	AL049869.3	exact_symbol	resolved	AL049869.3	0	0
AL049870.1	AL049870.1	AL049870.1	exact_symbol	resolved	AL049870.1	0	0
AL049870.2	AL049870.2	AL049870.2	exact_symbol	resolved	AL049870.2	0	0
AL049870.3	AL049870.3	AL049870.3	exact_symbol	resolved	AL049870.3	0	0
AL049871.1	AL049871.1	AL049871.1	exact_symbol	resolved	AL049871.1	1	1
AL049872.1	AL049872.1	AL049872.1	exact_symbol	resolved	AL049872.1	1	1
AL049873.1	AL049873.1	AL049873.1	exact_symbol	resolved	AL049873.1	0	0
AL049874.2	AL049874.2	AL049874.2	exact_symbol	resolved	AL049874.2	0	0
AL049874.3	AL049874.3	AL049874.3	exact_symbol	resolved	AL049874.3	0	0
AL049875.1	AL049875.1	AL049875.1	exact_symbol	resolved	AL049875.1	0	0
AL050302.1	AL050302.1	AL050302.1	exact_symbol	resolved	AL050302.1	0	0
AL050303.1	AL050303.1	AL050303.1	exact_symbol	resolved	AL050303.1	0	0
AL050303.10	AL050303.10	AL050303.10	exact_symbol	resolved	AL050303.10	1	1
AL050303.11	AL050303.11	AL050303.11	exact_symbol	resolved	AL050303.11	1	1
AL050303.12	AL050303.12	AL050303.12	exact_symbol	resolved	AL050303.12	1	1
AL050303.7	AL050303.7	AL050303.7	exact_symbol	resolved	AL050303.7	1	1
AL050309.1	AL050309.1	AL050309.1	exact_symbol	resolved	AL050309.1	0	0
AL050310.1	AL050310.1	AL050310.1	exact_symbol	resolved	AL050310.1	1	1
AL050316.1	AL050316.1	AL050316.1	exact_symbol	resolved	AL050316.1	1	1
AL050320.1	AL050320.1	AL050320.1	exact_symbol	resolved	AL050320.1	0	0
AL050321.1	AL050321.1	AL050321.1	exact_symbol	resolved	AL050321.1	1	1
AL050327.1	AL050327.1	AL050327.1	exact_symbol	resolved	AL050327.1	1	1
AL050331.1	AL050331.1	AL050331.1	exact_symbol	resolved	AL050331.1	0	0
AL050331.2	AL050331.2	AL050331.2	exact_symbol	resolved	AL050331.2	0	0
AL050335.1	AL050335.1	AL050335.1	exact_symbol	resolved	AL050335.1	1	1
AL050338.1	AL050338.1	AL050338.1	exact_symbol	resolved	AL050338.1	0	0
AL050338.2	AL050338.2	AL050338.2	exact_symbol	resolved	AL050338.2	0	0
AL050341.2	AL050341.2	AL050341.2	exact_symbol	resolved	AL050341.2	0	0
AL050343.1	AL050343.1	AL050343.1	exact_symbol	resolved	AL050343.1	0	0
AL050343.2	AL050343.2	AL050343.2	exact_symbol	resolved	AL050343.2	0	0
AL050343.3	AL050343.3	AL050343.3	exact_symbol	resolved	AL050343.3	0	0
AL050344.1	AL050344.1	AL050344.1	exact_symbol	resolved	AL050344.1	0	0
AL050344.2	AL050344.2	AL050344.2	exact_symbol	resolved	AL050344.2	0	0
AL050349.1	AL050349.1	AL050349.1	exact_symbol	resolved	AL050349.1	0	0
AL050350.1	AL050350.1	AL050350.1	exact_symbol	resolved	AL050350.1	0	0
AL050402.1	AL050402.1	AL050402.1	exact_symbol	resolved	AL050402.1	0	0
AL050402.2	AL050402.2	AL050402.2	exact_symbol	resolved	AL050402.2	0	0
AL050403.1	AL050403.1	AL050403.1	exact_symbol	resolved	AL050403.1	0	0
AL050403.2	AL050403.2	AL050403.2	exact_symbol	resolved	AL050403.2	0	0
AL050404.1	AL050404.1	AL050404.1	exact_symbol	resolved	AL050404.1	0	0
AL078459.1	AL078459.1	AL078459.1	exact_symbol	resolved	AL078459.1	0	0
AL078471.4	AL078471.4	AL078471.4	exact_symbol	resolved	AL078471.4	1	1
AL078471.5	AL078471.5	AL078471.5	exact_symbol	resolved	AL078471.5	1	1
AL078581.1	AL078581.1	AL078581.1	exact_symbol	resolved	AL078581.1	0	0
AL078581.2	AL078581.2	AL078581.2	exact_symbol	resolved	AL078581.2	0	0
AL078581.3	AL078581.3	AL078581.3	exact_symbol	resolved	AL078581.3	0	0
AL078581.4	AL078581.4	AL078581.4	exact_symbol	resolved	AL078581.4	0	0
AL078582.1	AL078582.1	AL078582.1	exact_symbol	resolved	AL078582.1	0	0
AL078582.2	AL078582.2	AL078582.2	exact_symbol	resolved	AL078582.2	0	0
AL078587.1	AL078587.1	AL078587.1	exact_symbol	resolved	AL078587.1	0	0
AL078587.2	AL078587.2	AL078587.2	exact_symbol	resolved	AL078587.2	0	0
AL078590.1	AL078590.1	AL078590.1	exact_symbol	resolved	AL078590.1	0	0
AL078590.2	AL078590.2	AL078590.2	exact_symbol	resolved	AL078590.2	0	0
AL078590.3	AL078590.3	AL078590.3	exact_symbol	resolved	AL078590.3	0	0
AL078595.1	AL078595.1	AL078595.1	exact_symbol	resolved	AL078595.1	0	0
AL078599.2	AL078599.2	AL078599.2	exact_symbol	resolved	AL078599.2	0	0
AL078600.1	AL078600.1	AL078600.1	exact_symbol	resolved	AL078600.1	0	0
AL078601.2	AL078601.2	AL078601.2	exact_symbol	resolved	AL078601.2	0	0
AL078602.1	AL078602.1	AL078602.1	exact_symbol	resolved	AL078602.1	0	0
AL078604.1	AL078604.1	AL078604.1	exact_symbol	resolved	AL078604.1	0	0
AL078604.2	AL078604.2	AL078604.2	exact_symbol	resolved	AL078604.2	0	0
AL078604.4	AL078604.4	AL078604.4	exact_symbol	resolved	AL078604.4	0	0
AL078605.1	AL078605.1	AL078605.1	exact_symbol	resolved	AL078605.1	0	0
AL078612.1	AL078612.1	AL078612.1	exact_symbol	resolved	AL078612.1	0	0
AL078612.2	AL078612.2	AL078612.2	exact_symbol	resolved	AL078612.2	0	0
AL078621.1	AL078621.1	AL078621.1	exact_symbol	resolved	AL078621.1	1	1
AL078621.3	AL078621.3	AL078621.3	exact_symbol	resolved	AL078621.3	0	0
AL078621.4	AL078621.4	AL078621.4	exact_symbol	resolved	AL078621.4	0	0
AL078622.1	AL078622.1	AL078622.1	exact_symbol	resolved	AL078622.1	0	0
AL078623.1	AL078623.1	AL078623.1	exact_symbol	resolved	AL078623.1	0	0
AL078633.1	AL078633.1	AL078633.1	exact_symbol	resolved	AL078633.1	1	1
AL078639.1	AL078639.1	AL078639.1	exact_symbol	resolved	AL078639.1	0	0
AL078644.1	AL078644.1	AL078644.1	exact_symbol	resolved	AL078644.1	0	0
AL078644.2	AL078644.2	AL078644.2	exact_symbol	resolved	AL078644.2	0	0
AL078645.1	AL078645.1	AL078645.1	exact_symbol	resolved	AL078645.1	0	0
