feature_id	heldout_study_family	n_shared_states	state_profile_spearman	diagnostic_status
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE189903	23	0.59070694315263	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE200996	3	-0.5	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE205506	23	0.8462680223241026	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE206325	8	0.5952380952380953	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE207422_sc	8	0.4761904761904762	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE225063	8	0.6595501762613933	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE232240	13	0.6153846153846153	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE235863_9pt_cd45	17	0.3308823529411765	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE243013	15	0.6035714285714285	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE246613	10	0.5393939393939393	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE249974	23	0.4251112728964534	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE266919	18	0.4943240454076367	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE272734	2		NOT_TESTABLE
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE272735	8	0.8333333333333335	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE272993	8	0.6428571428571429	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE273718	8	0.8333333333333335	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE284205	23	0.7701434455496214	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE286827	23	0.6045477752934447	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE288199	8	0.5714285714285715	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	GSE301741	13	0.4010989010989011	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	LAMBRECHT_BRCA	20	0.569601365159524	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	LAMBRECHT_HCC	23	0.5106278429093446	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	PRJCA001063	14	0.8813186813186813	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	TASK01	23	0.7859615394248384	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	TASK02	23	0.8393476062536952	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	bi_2021_rcc	17	0.4898719172734733	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	krishna_2021_rcc	8	0.6904761904761906	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	lambrecht_hnscc	23	0.21343873517786563	PASS
mechanism__suppressive_myeloid__curated_myeloid_suppression	mendeley_skrx2fz79n	4	0.316227766016838	PASS
mechanism__tls_b__reactome_bcr	GSE115978	23	0.498764272502932	PASS
mechanism__tls_b__reactome_bcr	GSE123813	23	0.7065217391304347	PASS
mechanism__tls_b__reactome_bcr	GSE140228	21	0.7051948051948052	PASS
mechanism__tls_b__reactome_bcr	GSE149614	10	0.8424242424242423	PASS
mechanism__tls_b__reactome_bcr	GSE151530	23	0.29362336755871316	PASS
mechanism__tls_b__reactome_bcr	GSE161801	8	0.2142857142857143	PASS
mechanism__tls_b__reactome_bcr	GSE169246	23	0.4775087088581093	PASS
mechanism__tls_b__reactome_bcr	GSE176021	13	0.9615384615384615	PASS
mechanism__tls_b__reactome_bcr	GSE179994	4	0.19999999999999998	PASS
mechanism__tls_b__reactome_bcr	GSE189903	23	0.65067987155257	PASS
mechanism__tls_b__reactome_bcr	GSE200996	3	-0.5	PASS
mechanism__tls_b__reactome_bcr	GSE205506	23	0.546712869562183	PASS
mechanism__tls_b__reactome_bcr	GSE206325	8	0.5476190476190477	PASS
mechanism__tls_b__reactome_bcr	GSE207422_sc	8	0.7380952380952381	PASS
mechanism__tls_b__reactome_bcr	GSE225063	8	0.7857142857142858	PASS
mechanism__tls_b__reactome_bcr	GSE232240	13	0.3186813186813187	PASS
mechanism__tls_b__reactome_bcr	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__tls_b__reactome_bcr	GSE235863_9pt_cd45	17	0.7475490196078433	PASS
mechanism__tls_b__reactome_bcr	GSE243013	15	0.5821428571428571	PASS
mechanism__tls_b__reactome_bcr	GSE246613	10	0.8666666666666665	PASS
mechanism__tls_b__reactome_bcr	GSE249974	23	0.4295601117988581	PASS
mechanism__tls_b__reactome_bcr	GSE266919	18	0.14344685242518057	PASS
mechanism__tls_b__reactome_bcr	GSE272734	2		NOT_TESTABLE
mechanism__tls_b__reactome_bcr	GSE272735	8	0.5476190476190477	PASS
mechanism__tls_b__reactome_bcr	GSE272993	8	0.7857142857142858	PASS
mechanism__tls_b__reactome_bcr	GSE273718	8	0.4761904761904762	PASS
mechanism__tls_b__reactome_bcr	GSE284205	23	0.5219970978821566	PASS
mechanism__tls_b__reactome_bcr	GSE286827	23	0.8205636197768751	PASS
mechanism__tls_b__reactome_bcr	GSE288199	8	0.6666666666666669	PASS
mechanism__tls_b__reactome_bcr	GSE301741	13	0.5274725274725275	PASS
mechanism__tls_b__reactome_bcr	LAMBRECHT_BRCA	20	0.7518796992481201	PASS
mechanism__tls_b__reactome_bcr	LAMBRECHT_HCC	23	0.7826947087140717	PASS
mechanism__tls_b__reactome_bcr	PRJCA001063	14	0.24835164835164836	PASS
mechanism__tls_b__reactome_bcr	TASK01	23	0.8024722124086788	PASS
mechanism__tls_b__reactome_bcr	TASK02	23	0.8064277131476002	PASS
mechanism__tls_b__reactome_bcr	bi_2021_rcc	17	0.511971402263254	PASS
mechanism__tls_b__reactome_bcr	krishna_2021_rcc	8	0.8095238095238096	PASS
mechanism__tls_b__reactome_bcr	lambrecht_hnscc	23	0.8524833470034286	PASS
mechanism__tls_b__reactome_bcr	mendeley_skrx2fz79n	4	0.7378647873726218	PASS
mechanism__tls_b__sentinel_tls_b	GSE115978	23	0.7030902563432787	PASS
mechanism__tls_b__sentinel_tls_b	GSE123813	23	0.6389918653190918	PASS
mechanism__tls_b__sentinel_tls_b	GSE140228	21	0.7207792207792209	PASS
mechanism__tls_b__sentinel_tls_b	GSE149614	10	0.8060606060606059	PASS
mechanism__tls_b__sentinel_tls_b	GSE151530	23	0.646070271715889	PASS
mechanism__tls_b__sentinel_tls_b	GSE161801	8	0.04761904761904763	PASS
mechanism__tls_b__sentinel_tls_b	GSE169246	23	0.473554185389305	PASS
mechanism__tls_b__sentinel_tls_b	GSE176021	13	0.7802197802197801	PASS
mechanism__tls_b__sentinel_tls_b	GSE179994	4	0.7999999999999999	PASS
mechanism__tls_b__sentinel_tls_b	GSE189903	23	0.6060307215942463	PASS
mechanism__tls_b__sentinel_tls_b	GSE200996	3	-0.5	PASS
mechanism__tls_b__sentinel_tls_b	GSE205506	23	0.8573547851612132	PASS
mechanism__tls_b__sentinel_tls_b	GSE206325	8	0.7142857142857144	PASS
mechanism__tls_b__sentinel_tls_b	GSE207422_sc	8	0.8095238095238096	PASS
mechanism__tls_b__sentinel_tls_b	GSE225063	8	0.7619047619047621	PASS
mechanism__tls_b__sentinel_tls_b	GSE232240	13	0.40659340659340654	PASS
mechanism__tls_b__sentinel_tls_b	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__tls_b__sentinel_tls_b	GSE235863_9pt_cd45	17	0.5833333333333334	PASS
mechanism__tls_b__sentinel_tls_b	GSE243013	15	0.41785714285714276	PASS
mechanism__tls_b__sentinel_tls_b	GSE246613	10	0.8181818181818182	PASS
mechanism__tls_b__sentinel_tls_b	GSE249974	23	0.3376174411491601	PASS
mechanism__tls_b__sentinel_tls_b	GSE266919	18	0.2549019607843137	PASS
mechanism__tls_b__sentinel_tls_b	GSE272734	2		NOT_TESTABLE
mechanism__tls_b__sentinel_tls_b	GSE272735	8	0.5476190476190477	PASS
mechanism__tls_b__sentinel_tls_b	GSE272993	8	0.5000000000000001	PASS
mechanism__tls_b__sentinel_tls_b	GSE273718	8	0.6904761904761906	PASS
mechanism__tls_b__sentinel_tls_b	GSE284205	23	0.6224969287877551	PASS
mechanism__tls_b__sentinel_tls_b	GSE286827	23	0.936727746672999	PASS
mechanism__tls_b__sentinel_tls_b	GSE288199	8	0.7619047619047621	PASS
mechanism__tls_b__sentinel_tls_b	GSE301741	13	0.4484185810227945	PASS
mechanism__tls_b__sentinel_tls_b	LAMBRECHT_BRCA	20	0.6313017306245297	PASS
mechanism__tls_b__sentinel_tls_b	LAMBRECHT_HCC	23	0.7055624443051044	PASS
mechanism__tls_b__sentinel_tls_b	PRJCA001063	14	0.6087912087912088	PASS
mechanism__tls_b__sentinel_tls_b	TASK01	23	0.8934487294038709	PASS
mechanism__tls_b__sentinel_tls_b	TASK02	23	0.8474660333139096	PASS
mechanism__tls_b__sentinel_tls_b	bi_2021_rcc	17	0.7231442588322701	PASS
mechanism__tls_b__sentinel_tls_b	krishna_2021_rcc	8	0.880952380952381	PASS
mechanism__tls_b__sentinel_tls_b	lambrecht_hnscc	23	0.7847788724877941	PASS
mechanism__tls_b__sentinel_tls_b	mendeley_skrx2fz79n	4	-0.632455532033676	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE115978	23	0.717251694154365	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE123813	23	0.8171936758893281	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE140228	21	0.8012987012987013	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE149614	10	0.8303030303030302	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE151530	23	0.8378646599528936	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE161801	8	0.7142857142857144	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE169246	23	0.9307959614697927	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE176021	13	0.5439560439560439	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE179994	4	-0.19999999999999998	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE189903	23	0.8971825119849568	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE200996	3	-0.5	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE205506	23	0.8961938811177557	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE206325	8	0.5476190476190477	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE207422_sc	8	0.6428571428571429	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE225063	8	-0.261904761904762	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE232240	13	0.6373626373626374	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE235863_9pt_cd45	17	0.6691176470588236	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE243013	15	0.914285714285714	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE246613	10	0.9393939393939393	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE249974	23	0.7963421635304494	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE266919	18	0.8513931888544891	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE272734	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE272735	8	-0.023809523809523815	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE272993	8	0.07142857142857144	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE273718	8	0.5714285714285715	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE284205	23	0.8971825119849568	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE286827	23	0.9209096527977821	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE288199	8	0.5952380952380953	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	GSE301741	13	0.9615384615384615	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	LAMBRECHT_BRCA	20	0.9281685500313623	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	LAMBRECHT_HCC	23	0.5556105473669926	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	PRJCA001063	14	0.9208791208791209	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	TASK01	23	0.8660406396681237	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	TASK02	23	0.6564508958215002	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	bi_2021_rcc	17	0.1534686457623663	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	krishna_2021_rcc	8	0.9047619047619048	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	lambrecht_hnscc	23	0.9434149040171278	PASS
mechanism__wnt_beta_catenin__hallmark_wnt_beta_catenin	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE115978	23	0.7567969288424071	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE123813	23	0.8320158102766799	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE140228	21	0.7285714285714285	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE149614	10	0.6727272727272726	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE151530	23	0.7765695461864282	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE161801	8	0.7857142857142858	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE169246	23	0.8556600155625126	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE176021	13	0.6098901098901099	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE179994	4	0.7999999999999999	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE189903	23	0.8022739487336557	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE200996	3	0.5	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE205506	23	0.8615918007657188	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE206325	8	0.8333333333333335	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE207422_sc	8	0.6190476190476191	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE225063	8	0.19047619047619052	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE232240	13	0.6978021978021978	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__reactome_wnt	GSE235863_9pt_cd45	17	0.6862745098039217	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE243013	15	0.8999999999999999	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE246613	10	0.8545454545454544	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE249974	23	0.7736036535848251	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE266919	18	0.7874097007223942	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE272734	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__reactome_wnt	GSE272735	8	0.30952380952380953	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE272993	8	0.1666666666666667	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE273718	8	0.5476190476190477	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE284205	23	0.8947109348169542	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE286827	23	0.936727746672999	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE288199	8	0.19047619047619052	PASS
mechanism__wnt_beta_catenin__reactome_wnt	GSE301741	13	0.945054945054945	PASS
mechanism__wnt_beta_catenin__reactome_wnt	LAMBRECHT_BRCA	20	0.8676691729323308	PASS
mechanism__wnt_beta_catenin__reactome_wnt	LAMBRECHT_HCC	23	0.4562531452132866	PASS
mechanism__wnt_beta_catenin__reactome_wnt	PRJCA001063	14	0.9120879120879121	PASS
mechanism__wnt_beta_catenin__reactome_wnt	TASK01	23	0.772615022717624	PASS
mechanism__wnt_beta_catenin__reactome_wnt	TASK02	23	0.5748888492774131	PASS
mechanism__wnt_beta_catenin__reactome_wnt	bi_2021_rcc	17	0.31798703401962297	PASS
mechanism__wnt_beta_catenin__reactome_wnt	krishna_2021_rcc	8	0.880952380952381	PASS
mechanism__wnt_beta_catenin__reactome_wnt	lambrecht_hnscc	23	0.9100790513833993	PASS
mechanism__wnt_beta_catenin__reactome_wnt	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE115978	23	0.6544736340870981	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE123813	23	0.7341897233201582	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE140228	21	0.8584415584415584	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE149614	10	0.6	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE151530	23	0.8877905187465468	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE161801	8	0.7380952380952381	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE169246	23	0.9144835521609753	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE176021	13	0.8406593406593407	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE179994	4	-0.19999999999999998	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE189903	23	0.8274840358472826	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE200996	3	1.0	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE205506	23	0.9055858743561658	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE206325	8	0.5000000000000001	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE207422_sc	8	0.8571428571428572	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE225063	8	-0.07142857142857144	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE232240	13	0.7692307692307693	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE235863_5pt_cd8	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE235863_9pt_cd45	17	0.49509803921568635	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE243013	15	0.907142857142857	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE246613	10	0.9272727272727272	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE249974	23	0.6085022987622489	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE266919	18	0.8513931888544891	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE272734	2		NOT_TESTABLE
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE272735	8	0.19047619047619052	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE272993	8	-0.261904761904762	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE273718	8	0.6428571428571429	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE284205	23	0.8877905187465468	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE286827	23	0.8759269483401342	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE288199	8	0.5000000000000001	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	GSE301741	13	0.8241758241758241	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	LAMBRECHT_BRCA	20	0.8364047225566248	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	LAMBRECHT_HCC	23	0.6599111038567038	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	PRJCA001063	14	0.9824175824175824	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	TASK01	23	0.9045972434889649	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	TASK02	23	0.870983794004129	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	bi_2021_rcc	17	0.4665446831175936	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	krishna_2021_rcc	8	0.9523809523809524	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	lambrecht_hnscc	23	0.8383589753864942	PASS
mechanism__wnt_beta_catenin__sentinel_tumor_wnt	mendeley_skrx2fz79n	4	0.9486832980505139	PASS
